GRIMALDO,5616
GUDINO,5615
PAYAN,5607
OBREGON,5606
IZQUIERDO,5597
MONTESDEOCA,5566
PERAZA,5548
ESQUEDA,5526
CLAUDIO,5503
HENDERSON,5482
HUIZAR,5473
ORONA,5473
ANTUNEZ,5469
OLMEDO,5468
GARNICA,5465
ROYBAL,5463
RUSSELL,5450
QUIROGA,5435
GARCES,5434
BELL,5427
ALMEIDA,5370
BARCIA,5355
LEOS,5346
VILLEDA,5331
SALGUERO,5327
ALEJO,5305
ARAMBULA,5299
GONSALEZ,5296
PALAFOX,5290
SULLIVAN,5282
BUSTILLOS,5281
PRICE,5270
ELIZALDE,5257
MOREIRA,5249
CERNA,5246
VIRAMONTES,5241
GALDAMEZ,5240
OLIVER,5239
ALMAZAN,5220
FISHER,5217
RIOJAS,5210
DELAPAZ,5207
DURON,5201
POWELL,5195
PELAEZ,5191
DAMIAN,5175
MONZON,5174
BALDERRAMA,5173
SUAZO,5163
ZACARIAS,5162
REZA,5160
ELLIS,5159
BUTLER,5143
LONG,5138
TOLENTINO,5131
GRAHAM,5130
ROA,5121
MARAVILLA,5099
MELO,5098
MAGALLON,5095
ALVA,5091
STEVENS,5087
BARNES,5085
GALLO,5077
JAVIER,5077
MONREAL,5063
ROLON,5044
GOVEA,5039
RUANO,5039
MAZARIEGOS,5036
MELGOZA,5035
CALVO,5028
CORIA,5020
PATTERSON,4992
ARMAS,4987
CASTELLANO,4969
OQUENDO,4967
CASTANO,4954
HAMILTON,4943
MARMOLEJO,4937
LECHUGA,4932
BRUNO,4929
COLEMAN,4929
MCDONALD,4928
GORDON,4920
CABAN,4906
REYNOLDS,4906
TARANGO,4905
CAMPA,4903
CARCAMO,4902
HARRISON,4889
RUBALCAVA,4889
VELOZ,4887
BORJA,4877
REY,4877
WALLACE,4873
DIEGO,4863
BARRIGA,4857
HENRY,4855
AGOSTO,4845
NERI,4838
CHARLES,4836
BERUMEN,4832
DORADO,4831
MYERS,4828
SIMMONS,4813
MURRAY,4808
ZENDEJAS,4808
FELIPE,4801
WEST,4798
TINAJERO,4783
AGUILA,4772
LAGUNA,4768
ALBERTO,4759
PIEDRA,4759
FELIZ,4756
ARZATE,4751
PIZANO,4750
MARSHALL,4745
ABEYTA,4731
CERON,4731
FREGOSO,4730
MOREL,4729
CESPEDES,4718
COLE,4706
MALAVE,4703
VIVEROS,4699
MORALEZ,4693
CELIS,4683
CHAIDEZ,4678
SANMIGUEL,4653
AYON,4650
CALZADA,4650
LABOY,4644
GALLEGO,4642
ERAZO,4639
ESCOTO,4637
TALAMANTES,4634
CASIANO,4629
GABRIEL,4627
LAMAS,4626
BURCIAGA,4622
COSME,4617
BRICENO,4615
JENKINS,4609
VILLALBA,4608
BATRES,4606
AHUMADA,4598
CABELLO,4597
QUIJADA,4597
COBOS,4594
DIAS,4585
GASCA,4582
LOZOYA,4565
ROSE,4541
SENA,4541
ALATORRE,4535
CERVANTEZ,4527
JUAN,4524
AGUINAGA,4520
JACINTO,4519
GUADALUPE,4515
WASHINGTON,4506
DANIEL,4501
YANES,4499
CANDELARIO,4498
PLAZA,4496
PALMER,4494
MILIAN,4481
VILLALTA,4480
SIGALA,4478
ZURITA,4478
VIZCARRA,4476
CHAVES,4473
CAMPUZANO,4461
GRANADO,4458
WONG,4455
CLEMENTE,4451
HAYES,4448
BORGES,4438
