MAYS,226
WORKMAN,226
CALHOUN,225
AVILA,224
BRANT,224
DALLAS,224
DOWNS,224
FRANCO,224
LAROCQUE,224
MCCARTHY,224
PEASE,224
SAYERS,224
SINGLETON,224
TINKER,224
DOTSON,223
GALLOWAY,223
POSEY,223
SWIFT,223
TEAGUE,223
BAIRD,222
CRABTREE,222
FLOOD,222
LECLAIR,222
MARTINE,222
PAQUIN,222
STREET,222
BUCKNER,221
BURR,221
DOWNEY,221
GODFREY,221
LAFFERTY,221
SORRELL,221
BOGGS,220
ELDRIDGE,220
LASLEY,220
MCPHERSON,220
CONDON,219
FAULKNER,219
WOOTEN,219
BRANCH,218
DICKERSON,218
GUIDRY,218
LOCKE,218
GOODE,217
PENNINGTON,217
WOFFORD,217
HOLCOMB,216
STOVER,216
BRANHAM,215
CREE,215
CUMMINS,215
HORNE,215
SNIDER,215
STACY,215
WILBER,215
ANTOINE,214
BILLINGS,214
MEADOWS,214
MULLEN,214
ARMIJO,213
BOLIN,213
CHEEK,213
PETTIT,213
RACINE,213
RIVAS,213
SHERIDAN,213
CAGLE,212
STANTON,212
STUART,212
BENEDICT,211
BLAINE,211
DEERE,211
DRAPEAU,211
MATUS,211
PEARCE,211
PINE,211
PRIMEAUX,211
TAPIA,211
THOMASON,211
CORONADO,210
GALLAGHER,210
KEYS,210
LANCASTER,210
LUKE,210
SAMUEL,210
STEVE,210
DORSEY,209
HAYS,209
ROAN,209
TARBELL,209
BELIN,208
FREDERICKS,208
NIX,208
PIPER,208
THAYER,208
ADDISON,207
DEGROAT,207
JEFFRIES,207
LAPLANTE,207
LAUGHLIN,207
REEDER,207
MCCULLOUGH,206
SEALS,206
CHENEY,205
CONKLIN,205
GALVAN,205
GILLESPIE,205
HARE,205
LAROCHE,205
SILK,205
DANFORTH,204
GRIGGS,204
PARISH,204
PAYTON,204
POLLARD,204
SWAIN,204
SWEENEY,204
BARRON,203
CLINTON,203
DODD,203
HAINES,203
HOPSON,203
MCLEMORE,203
NOAH,203
ODOM,203
PACE,203
SALAS,203
SMOKE,203
WOMACK,203
CAMPOS,202
ELKINS,202
GIPSON,202
HARDEN,202
JAMISON,202
VALENTINE,202
WING,202
JAY,201
MACDONALD,201
BRIGHT,200
CHOATE,200
DUKE,200
GATEWOOD,200
HAIR,200
MERCER,200
PECK,200
PETTIGREW,200
SMALLWOOD,200
GOSS,199
LEVI,199
LUDLOW,199
MENARD,199
QUALLS,199
SPENCE,199
ALONZO,198
SHAH,198
APPLE,197
CASH,197
GROVES,197
HAMMONS,197
LAUGHTER,197
PINA,197
SHAY,197
BEATTY,196
HELTON,196
MIDDLETON,196
RITTER,196
RUTLEDGE,196
TYNER,196
WELSH,196
ALLARD,195
BISSONETTE,195
GILES,195
VANDEVER,195
VERRET,195
JARVIS,194
LEAVITT,194
TYSON,194
BYERS,193
POE,193
SINCLAIR,193
BOB,192
EUBANKS,192
GAUTHIER,192
HANLEY,192
HARWOOD,192
HYDE,192
MCNEIL,192
SNEED,192
TATUM,192
BRUNO,191
DIVER,191
ERWIN,191
KEENE,191
MESSER,191
OAKES,191
BUZZARD,190
DUFFY,190
COUCH,189
DILLARD,189
DION,189
DYE,189
GOMES,189
MCCORD,189
MCINTYRE,189
SCHWARTZ,189
COURTNEY,188
PEMBERTON,188
ROCHA,188
STILL,188
TILLEY,188
TOLBERT,188
DAW,187
KLEIN,187
LAY,187
THURMAN,187
COUNTS,186
DOCTOR,186
LAROSE,186
PARNELL,186
SUMNER,186
TACKETT,186
YARBROUGH,186
YOUNGMAN,186
AYALA,185
BENTLEY,185
BRINK,185
CARVER,185
CHANCE,185
GILLIS,185
PAINTER,185
SHANNON,185
TRAVIS,185
BRANDON,184
CHAMPAGNE,184
CHRISTIANSEN,184
DELEON,184
KNAPP,184
MARCHAND,184
MASTERS,184
EDISON,183
HUDDLESTON,183
JIRON,183
LOFTON,183
MONTANO,183
STPIERRE,183
WESTBROOK,183
WHITEHOUSE,183
CATES,182
COWAN,182
DILL,182
GADDY,182
GORE,182
MAYFIELD,182
SIERRA,182
TIDWELL,182
WHITING,182
CLIFTON,181
KEENER,181
KELSEY,181
PRYOR,181
SPANG,181
WINN,181
BARTLEY,180
BLALOCK,180
COFFMAN,180
DIONNE,180
GRACE,180
